Date,Word,Clue,Primary Cluster,Cluster,ends in question,number words,length of clue,no alphabet characters,is quote,contains underscore,contains asterisk,contains done,number of non-consecutive periods in clue,is ellipsis in clue,avg word length,number commas in clue,percentage words (other than first word) that are upper-case,number non a-z or 1-9 characters in clue,contains e.g.,contains etc.,in vocab,OnlyRoman,MentionsGeo,is analogy,quoted clues
11/28/2019,TOOLATE,"""Missed your chance!""",Other,,FALSE,3,21,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.333333333333333,0,0,0.23809523809523808,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/14/1998,SIR,"""Mister!""",Other,,FALSE,1,9,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/31/1998,ISEE,"""Mm-hmm!""",Other,,FALSE,1,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/31/2019,ISEE,"""Mm-hmm""",Other,,FALSE,1,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2021,ISEE,"""Mm-hmm, it's clear now""",Other,,FALSE,4,24,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.25,1,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/31/2007,ISEE,"""Mm-hmm, mm-hmm""",Other,,FALSE,2,16,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,7.5,1,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/18/2004,TASTY,"""Mmm, mmm!""",Other,,FALSE,2,11,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,1,0,0.45454545454545453,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/10/2012,ISEE,"""Mmm-hmm""",Other,,FALSE,1,9,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/17/2017,ISEE,"""Mmm-hmm, mmm-hmm""",Other,,FALSE,2,18,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.5,1,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/13/2014,OOHLALA,"""Mm-mmm!""",Other,,FALSE,1,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/4/1994,TASTY,"""Mmmmmm!""",Other,,FALSE,1,9,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,9,0,0,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/25/2008,YUMMY,"""Mmm-mmm!""",Other,,FALSE,1,10,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,10,0,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/25/2019,SOGOOD,"""Mmmmmmm!""",Other,,FALSE,1,10,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,10,0,0,0.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/3/2016,INAFEW,"""Moments from now""",Other,,FALSE,3,18,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/11/2021,DIEU,"""Mon ___!""",Other,,FALSE,2,10,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/18/2001,OHNO,"""Mon dieu!""",Other,,FALSE,2,11,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.36363636363636365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/22/1996,CHERI,"""Mon___""",Other,,FALSE,1,8,5,TRUE,TRUE,FALSE,FALSE,0,FALSE,8,0,0,0.625,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/17/2014,LISA,"""Mona ___""",Other,,FALSE,2,10,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/31/2009,ISNT,"""Money ___ everything!""",Other,,FALSE,3,23,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,7,0,0,0.34782608695652173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/3/2020,ISNT,"""Money ___ everything""",Other,,FALSE,3,22,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.3181818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/27/2000,ISNO,"""Money ___ object!""",Other,,FALSE,3,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.666666666666667,0,0,0.42105263157894735,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/4/2018,ISNO,"""Money ___ object""",Other,,FALSE,3,18,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.3888888888888889,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/30/2019,IDBET,"""Money says ...""",Other,,FALSE,3,16,7,TRUE,FALSE,FALSE,FALSE,0,TRUE,4.666666666666667,0,0,0.4375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/28/2021,INC,"""Monsters, ___""",Other,,FALSE,2,15,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,7,1,0,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/8/2015,SONATA,"""Moonlight ___""",Other,,FALSE,2,15,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,7,0,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/23/2020,SORTA,"""More or less""",Other,,FALSE,3,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/21/2016,ISH,"""More or less""",Other,,FALSE,3,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/24/2016,TMI,"""More than I needed to know!""",Other,,FALSE,6,29,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.16666666666666666,0.27586206896551724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/15/2017,TMI,"""More than I wanted to hear!""",Other,,FALSE,6,29,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0.16666666666666666,0.27586206896551724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/5/2012,ENCORE,"""More! More!""",Other,,FALSE,2,13,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0.5,0.38461538461538464,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/30/2002,ENCORE,"""More!""",Other,,FALSE,1,7,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.42857142857142855,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/7/2017,AND,"""Moreover ...""",Other,,FALSE,2,14,6,TRUE,FALSE,FALSE,FALSE,0,TRUE,6.5,0,0,0.42857142857142855,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/17/2015,SOSAD,"""More's the pity""",Other,,FALSE,3,17,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.29411764705882354,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/16/2017,JOE,"""Morning ___""",Other,,FALSE,2,13,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,6,0,0,0.46153846153846156,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/30/2019,OUI,"""Most assuredly, monsieur!""",Other,,FALSE,3,27,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.333333333333334,1,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/27/2011,YESINDEED,"""Most certainly!""",Other,,FALSE,2,17,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.23529411764705882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/9/2006,SISISI,"""Most certainly, senor!""",Other,,FALSE,3,24,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,7.333333333333333,1,0,0.25,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/2/2017,YES,"""Most decidedly so!""",Other,,FALSE,3,20,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,6,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/27/2018,YESITIS,"""Most definitely!""",Other,,FALSE,2,18,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/12/2015,YESYES,"""Most definitely!""",Other,,FALSE,2,18,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/14/2003,OHYES,"""Most definitely!""",Other,,FALSE,2,18,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.5,0,0,0.2222222222222222,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/17/2020,OUIOUI,"""Most definitely, monsieur!""",Other,,FALSE,3,28,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,8.666666666666666,1,0,0.21428571428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/27/2017,ODDSARE,"""Most likely ...""",Other,,FALSE,3,17,7,TRUE,FALSE,FALSE,FALSE,0,TRUE,5,0,0,0.4117647058823529,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/24/2008,MEKONG,"""Mother of all rivers""",Other,,FALSE,4,22,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.75,0,0,0.22727272727272727,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/2009,AYESHA,"""Mother of the believers""",Other,,FALSE,4,25,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.5,0,0,0.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/13/2009,ALONG,"""Move ___!""",Other,,FALSE,2,11,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.6363636363636364,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/29/2015,ALONG,"""Move ___""",Other,,FALSE,2,10,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/28/2017,GETGOING,"""Move it!""",Other,,FALSE,2,10,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/2003,GIT,"""Move it!""",Other,,FALSE,2,10,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/28/1994,NOW,"""Move it!""",Other,,FALSE,2,10,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/3/2019,LETITGO,"""Move on already!""",Other,,FALSE,3,18,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.333333333333333,0,0,0.2777777777777778,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/31/2004,LETITGO,"""Move on""",Other,,FALSE,2,9,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/26/2015,SCOOT,"""Move your butt""",Other,,FALSE,3,16,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/7/2021,ANYHOO,"""Moving on ...""",Other,,FALSE,3,15,7,TRUE,FALSE,FALSE,FALSE,0,TRUE,4.333333333333333,0,0,0.4666666666666667,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/30/2010,ANYHOO,"""Moving on then ...""",Other,,FALSE,4,20,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,4.25,0,0,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/28/2017,ALONG,"""Moving right ___ ...""",Other,,FALSE,4,22,11,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.75,0,0,0.5,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/22/1998,ALONG,"""Moving right ___...""",Other,,FALSE,3,21,10,TRUE,TRUE,FALSE,FALSE,0,TRUE,6.333333333333333,0,0,0.47619047619047616,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/3/2020,ANYHOO,"""Moving right along ...""",Other,,FALSE,4,24,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,5.25,0,0,0.3333333333333333,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/31/1994,ARRIS,"""Mrs. ___ Goes to Paris""",Other,,FALSE,5,24,10,TRUE,TRUE,FALSE,FALSE,1,FALSE,4,0,0.4,0.4166666666666667,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
12/31/2018,ADO,"""Much ___ About Nothing""",Other,,FALSE,4,24,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.25,0,0.5,0.3333333333333333,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/25/2002,THANKS,"""Much obliged!""",Other,,FALSE,2,15,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,7,0,0,0.26666666666666666,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/6/2020,THANKYOU,"""Much obliged""",Other,,FALSE,2,14,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/26/2016,CHAGRIN,"""Much to my ___ ...""",Other,,FALSE,5,20,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,3.2,0,0,0.6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/1/2004,JOE,"""Mud""",Other,,FALSE,1,5,2,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/15/2009,ITSASECRET,"""Mum's the word!""",Other,,FALSE,3,17,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.35294117647058826,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/26/2016,BETWEENUS,"""Mum's the word""",Other,,FALSE,3,16,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.3125,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/31/2021,SHE,"""Murder, ___ Wrote""",Other,,FALSE,3,19,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5.666666666666667,1,0.3333333333333333,0.42105263157894735,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/9/1994,TATER,"""Murphy""",Other,,FALSE,1,8,2,TRUE,FALSE,FALSE,FALSE,0,FALSE,8,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/7/2016,BREAKINGNEWS,"""Museum officials report a priceless vase has shattered. Stay tuned for the ___""",Other,,FALSE,13,80,18,TRUE,TRUE,FALSE,FALSE,1,FALSE,5.230769230769231,0,0.076923077,0.225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/14/2001,ASLOW,"""Must be ___ news day""",Other,,FALSE,5,22,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.6,0,0,0.4090909090909091,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3/11/2014,ASAP,"""Must be done NOW!""",Other,,FALSE,4,19,6,TRUE,FALSE,FALSE,TRUE,0,FALSE,4,0,0.25,0.3157894736842105,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9/27/2005,IATE,"""Must be something ___""",Other,,FALSE,4,23,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,5,0,0,0.34782608695652173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/10/2017,IATE,"""Must've been something ___""",Other,,FALSE,4,28,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,6.25,0,0,0.32142857142857145,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/7/2018,BUENO,"""Muy ___!""",Other,,FALSE,2,10,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.5,0,0,0.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/18/1997,ONE,"""My ___ and Only""",Other,,FALSE,4,17,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.5,0,0.25,0.47058823529411764,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
11/23/2004,GAL,"""My ___ Sal""",Other,,FALSE,3,12,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.3333333333333335,0,0.3333333333333333,0.5833333333333334,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/13/2021,HERO,"""My ___!""",Other,,FALSE,2,9,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.7777777777777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/22/2011,STARS,"""My ___!""",Other,,FALSE,2,9,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.7777777777777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/1/2009,GOD,"""My ___!""",Other,,FALSE,2,9,7,TRUE,TRUE,FALSE,FALSE,0,FALSE,4,0,0,0.7777777777777778,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
12/15/2019,TREAT,"""My ___""",Other,,FALSE,2,8,6,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.5,0,0,0.75,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/17/2005,SON,"""My ___, the doctor""",Other,,FALSE,4,20,9,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,1,0,0.45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/6/2016,ILOSTIT,"""My anger got the best of me""",Other,,FALSE,7,29,8,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.2857142857142856,0,0,0.27586206896551724,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
4/15/2003,SOSORRY,"""My apologies""",Other,,FALSE,2,14,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.21428571428571427,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
2/7/2019,IDARESAY,"""My assumption is ...""",Other,,FALSE,4,22,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,4.75,0,0,0.36363636363636365,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/16/2019,OOPS,"""My bad!""",Other,,FALSE,2,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/10/2019,OOPSIE,"""My bad!""",Other,,FALSE,2,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/31/2012,WHOOPS,"""My bad!""",Other,,FALSE,2,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/31/2010,SOSORRY,"""My bad!""",Other,,FALSE,2,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.4444444444444444,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/3/2021,IMSORRY,"""My bad""",Other,,FALSE,2,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/19/2021,SORRY,"""My bad""",Other,,FALSE,2,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
2/4/2015,SOSORRY,"""My bad""",Other,,FALSE,2,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/17/2009,OOPS,"""My bad""",Other,,FALSE,2,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/7/2013,SCUSI,"""My bad, Mario!""",Other,,FALSE,3,16,6,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,1,0.3333333333333333,0.375,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11/21/2004,SON,"""My boy""",Other,,FALSE,2,8,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.5,0,0,0.375,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
7/31/2010,IMEANTIT,"""My comment was serious""",Other,,FALSE,4,24,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.25,0,0,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/8/2011,TIS,"""My country, ___ ...""",Other,,FALSE,4,21,12,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.5,1,0,0.5714285714285714,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
9/21/2020,TIS,"""My country, ___ of thee ...""",Other,,FALSE,6,29,14,TRUE,TRUE,FALSE,FALSE,0,TRUE,4,1,0,0.4827586206896552,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/2/2017,TIS,"""My Country, ___ of Thee""",Other,,FALSE,5,25,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,1,0.4,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/23/2012,TIS,"""My country, ___ of thee""",Other,,FALSE,5,25,10,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,1,0,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/26/1995,TIS,"""My country, ___ of thee...""",Other,,FALSE,5,28,13,TRUE,TRUE,FALSE,FALSE,0,TRUE,4.8,1,0,0.4642857142857143,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/1/2012,THEE,"""My country, 'tis of ___""",Other,,FALSE,5,25,11,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.2,1,0,0.44,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
10/28/2010,SIR,"""My dear fellow""",Other,,FALSE,3,16,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.666666666666667,0,0,0.25,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/3/2007,MAAM,"""My dear lady""",Other,,FALSE,3,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.2857142857142857,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/25/2021,SIR,"""My dear man""",Other,,FALSE,3,13,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,3.6666666666666665,0,0,0.3076923076923077,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
4/12/2010,IMTERRIBLYSORRY,"""My deepest apologies""",Other,,FALSE,3,22,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.666666666666667,0,0,0.18181818181818182,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/21/2013,ANDRE,"""My Dinner With ___""",Other,,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0.5,0.4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5/19/2003,HAS,"""My dog ___ fleas""",Other,,FALSE,4,18,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,3.75,0,0,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
8/28/2021,PSHAW,"""My eye!""",Other,,FALSE,2,9,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,4,0,0,0.4444444444444444,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
6/29/2017,PARDON,"""My fault""",Other,,FALSE,2,10,3,TRUE,FALSE,FALSE,FALSE,0,FALSE,4.5,0,0,0.3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
3/13/2013,IHOPE,"""My fingers are crossed""",Other,,FALSE,4,24,5,TRUE,FALSE,FALSE,FALSE,0,FALSE,5.25,0,0,0.20833333333333334,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
12/27/2020,ISAY,"""My goodness!""",Other,,FALSE,2,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
8/23/2018,IDECLARE,"""My goodness!""",Other,,FALSE,2,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/30/2017,GOSH,"""My goodness!""",Other,,FALSE,2,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.2857142857142857,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
1/20/2014,DEARME,"""My goodness!""",Other,,FALSE,2,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6/16/2002,YIPE,"""My goodness!""",Other,,FALSE,2,14,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,6.5,0,0,0.2857142857142857,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
1/3/2021,ODDSARE,"""My guess is ...""",Other,,FALSE,4,17,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,3.5,0,0,0.47058823529411764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5/22/2015,IASSUME,"""My guess is ...""",Other,,FALSE,4,17,8,TRUE,FALSE,FALSE,FALSE,0,TRUE,3.5,0,0,0.47058823529411764,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
7/13/2012,SOSAD,"""My heart bleeds""",Other,,FALSE,3,17,4,TRUE,FALSE,FALSE,FALSE,0,FALSE,5,0,0,0.23529411764705882,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10/2/2000,ABEAT,"""My Heart Skips ___""",Other,,FALSE,4,20,8,TRUE,TRUE,FALSE,FALSE,0,FALSE,4.25,0,0.5,0.4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
